PM2.5,PM10,NO2,SO2,CO,O3,Diphtheria_Risk
191.26724140656393,66.81357843683008,131.3560209448588,1.5394891691308477,6.059969672710254,12.389303715797585,Yes
266.16382277289796,396.4674504547906,164.4206321200451,58.29260568042631,8.494464062257356,115.36158392765117,Yes
141.66447754858478,92.66868055337736,76.08400150151246,25.310153917960875,0.44996821235424367,23.842088568114672,Yes
35.87827378149051,377.0927096540503,155.1223701850655,45.02542461428904,7.341512590416462,7.2922101651236915,Yes
213.9734361668985,259.8586595969474,192.8953307801623,95.75810150838173,3.4131864595005212,10.548790432443479,No
228.23551458506924,243.09471795154366,40.753291825537815,39.903531764243475,4.785283699195225,166.83282164168827,Yes
168.38315927084886,205.07540440660344,104.66592623894826,83.98016066644267,9.288595498455656,23.594496725612313,Yes
231.2901539863683,92.26792468710347,57.42759161691511,18.854060574925114,3.3197150473584545,9.03027288245839,Yes
148.13867890931724,70.61121280220331,158.57088380676788,67.24604980250288,4.65336933939486,87.57997742858245,No
156.81984881459823,88.19448362807015,115.5186731762315,97.70069544389435,0.13682414760681105,168.79869438840495,Yes
128.2623055075649,74.57530485770181,126.91648351006076,10.189310087293679,0.8159872000483837,52.481675297860384,No
7.625738023228557,311.83378942670134,159.58283192317882,0.8319942227192012,2.5859159113478403,84.34252350518328,Yes
32.367428097991336,140.05010366669205,79.19409453249098,43.35827926326144,0.27852240821074403,7.984506512750245,No
9.428755706020276,23.137070625358547,183.01801368140863,9.26254830513672,6.3137532604825095,89.81570282697517,No
190.92312337913413,387.64105205632455,106.605773449228,74.83843496762313,4.263983568016226,115.52261612742673,No
94.306794322898,353.5143539853703,31.5909645670696,91.45486638485589,5.48145202728022,114.18141075042895,Yes
152.57120734941083,371.10091327808516,139.1798236337605,43.402097270875885,1.7464718589632955,66.48533843487303,No
272.2699421778279,397.9631290585741,158.6522700876509,25.871164215544095,2.959320294366161,63.1066361326271,Yes
74.78766874466248,69.55809968779492,63.35233541350534,43.44033190066098,6.638244748527251,21.324723787319577,Yes
123.11487691068892,158.4968075610635,171.4358513997506,72.3447817850001,9.653027236303998,73.35966412925367,Yes
226.6653415629146,303.2953902816365,181.22865095315328,0.9054161580370979,0.504167736022092,19.89893377459293,Yes
68.63944964748674,278.4082472215169,55.38089747556179,58.945398948469716,8.903843208552662,153.31918894241034,Yes
23.093972948637898,61.558362535942024,196.7042945430444,61.329168488737906,5.768812013112084,193.25485954963716,No
86.92543587413041,326.3332499962471,28.142305609751684,63.76882468959355,5.639195667556237,194.01489133334138,No
48.366386176201324,89.77622873466427,40.403133680497994,24.202207998087722,5.002785352077604,173.01421987507877,No
278.90929570277194,89.52704592904924,36.844967847605226,71.40527233781268,0.6939408590418339,120.15842986792381,No
242.43611386932508,214.78976915736544,178.79794200157409,9.13914863317764,0.8987685173616067,140.173139448776,Yes
190.02112695312704,237.17597393668126,130.85851046499238,19.92703364668008,6.009120056590861,57.04116053608281,Yes
261.43817705631534,232.03448313512447,30.420856644454574,87.74700466544819,3.409585714355583,126.15408403452413,No
241.10162306973433,36.59473495910195,88.06468367366979,73.87231507265663,9.172680665776806,91.12990988797549,No
55.97101766581075,350.98434505215215,123.05960501396041,1.3745554011345251,4.065905373594722,96.4034679553865,No
267.76769954699336,106.24001703548242,16.69281699787666,24.83762603698002,1.4328145870264108,151.5553120750316,Yes
161.8026725746952,51.80596851312167,176.48327368146775,21.440648299316457,7.14718833502036,56.38367111945033,No
242.23204654921875,355.4992319475909,160.72070708830702,27.080632803697256,2.9335342144100984,63.607922338903975,Yes
268.82738997704797,382.26059929190137,101.04135471532764,24.755977027988642,5.2547030735589315,184.92835822572732,Yes
95.40104249155917,344.8510469061803,193.42532305183408,6.252629574284574,6.978327855051701,11.24485897019445,Yes
33.01557735830303,323.80642988995123,83.55219585501995,45.894051659682034,9.002641112020704,97.12685968266808,No
68.3805487625825,262.0967922556087,196.82206380729957,73.27334747861651,7.921911948016761,182.56016008157235,No
128.1323365878769,220.3429482436557,133.58399976072542,60.67317247174364,6.763610678727241,122.0726015636314,No
245.40442977674795,34.79470396456406,126.93425465078829,67.28716685980798,6.796331823951435,109.28141484242641,Yes
258.21917497690305,163.3812852282795,33.190979059157,8.114917853623915,9.459246440320864,49.948835845871045,Yes
2.085639159357211,149.0754068049256,176.3855516609288,95.14907101767872,2.9582409749653604,68.65509781288965,Yes
153.22419077326973,103.90151350413048,85.49793758412304,83.84918338430248,0.011120941961874076,170.40968316093858,Yes
125.22330094463369,289.368045475434,32.44668115649587,80.50903184956627,2.719545593981987,111.84362635369163,Yes
66.63234314121908,198.35029403150833,2.521503995151808,82.29838050417675,2.17891379626744,102.94843875135598,No
35.95961020010484,32.41848636305917,111.95113672767651,93.27105081327613,6.618345851139981,19.915942708005787,No
101.28455142108838,88.07328077992453,105.47992442453527,54.42539661136977,6.337115997655291,3.2056312910246243,Yes
282.87291117375577,273.30350546383835,143.8707244738317,20.02820178676259,5.934613827047238,192.73703773740982,Yes
96.96087960622657,30.452343796120076,178.05161060356042,61.678360785254114,0.162434432094537,75.39723345736833,Yes
155.63718652300983,340.48276561950746,15.881316928605905,74.2881493667939,7.287780544506475,120.64261241990086,Yes
210.90568766855336,198.05861080558972,146.29929806807246,73.79173933540254,3.235304124854915,15.943014637456997,No
109.0888807137882,192.2346309306592,37.482388819516444,52.14490241668801,6.650559890066311,136.6228571446093,No
291.5346248162882,236.96311386380705,171.6354106314328,6.845871933357806,5.565784285021533,186.5133417411922,No
288.7341884826334,329.87238637005964,163.81270277233122,37.11129384301278,3.4273092542790717,115.13305059948394,Yes
75.53468874760925,139.12368316087722,108.15875099710888,92.07666084633573,1.3457626710410775,25.22306447508211,Yes
149.17455176771563,271.2064610236254,142.0485597246623,58.4448909757426,0.9441889766048095,116.34430549469535,Yes
90.2634929450309,226.2927855983164,62.87002263674968,53.83319432557134,8.315183331122235,153.26944262093048,No
85.45214831324029,106.81130806776852,94.23357978656293,26.885351438219352,9.18397542081558,81.28330731480374,No
11.06608420635984,351.4519945420632,164.32737954209432,36.84489199165789,6.497880467642996,175.96754958829356,Yes
182.86930019396905,318.97040864277125,91.85303943464278,89.53460891531692,1.0343411486048337,129.7365906714729,Yes
150.80370696865845,263.3807338633702,71.55965306508836,66.64630475268358,4.020272168882407,179.8497836578405,Yes
15.443625374996806,340.23269163769675,98.84248945005997,78.73870267523328,7.2893920010515725,124.70106224946744,No
83.59393927098343,346.9176803839209,165.64985048744367,45.434542306765515,7.798208840100681,26.257594400964845,No
272.4797657899961,283.3451906860139,67.04160947417455,63.024721945615795,1.182186222910886,61.93834222103782,Yes
71.86856720009173,334.8053313454688,34.75231862714876,24.838360874320752,0.0003071884538241587,40.35898965049138,No
43.46846162736693,278.98858466771344,142.40280406615616,70.54608302834863,7.12137045880605,181.76529954337246,Yes
146.8358280832689,272.05630870412017,165.19564254161637,42.76013337033373,3.5659617598620565,152.08001345749653,Yes
295.6951362331802,247.44455128607373,20.127495704706668,44.25455148147456,2.5448133161826023,135.2796737820012,Yes
72.61658145345012,301.0866558230565,47.97482255118894,64.93223245768817,0.1289746978952544,60.193263926324335,Yes
201.64066422176356,63.44204211722948,28.39439795219878,93.62806214689266,5.402994067614997,36.8089544100427,No
228.48588459861529,352.34830367957136,69.58828231643332,6.400634660862092,8.511507354259818,151.29021759778237,No
71.2912631977199,348.7374110980928,90.07019578108253,82.47432373470076,9.57631646272588,94.83158917581594,Yes
218.46490458355788,11.698913213823658,149.7652673926613,29.238311041219312,5.657449506132892,45.157910430125824,No
110.33493981577597,330.3267002259051,130.22951697633482,44.391945450637785,5.144613277398942,123.32439563305502,Yes
189.69174917807385,51.547946989378076,124.18571349568623,2.1913328775008956,0.850563854892411,8.066770427690395,Yes
190.0589132282684,134.04754170365675,70.47498932193088,30.1046077834313,5.488728015425997,65.2340508256507,Yes
160.73240522242753,297.4033025166431,168.289510616952,50.26312426301305,3.7997907896539465,93.71139891822693,Yes
27.08693101632249,64.30395841932328,94.25743347963291,5.617607734743901,6.071352808835769,29.59166682188117,No
250.5907486767714,327.1868096476249,195.82098760303091,49.10957293831652,3.887263478765467,196.93089551816792,Yes
96.23401949152075,332.85367118309676,126.82842765914737,92.71106288584274,2.4029912345036673,41.81947291792285,Yes
55.95555311995627,202.9870935043345,25.252948312900546,10.539321810780521,0.949652752283765,26.070626008653107,No
12.232542466429175,2.554348686733432,135.2355124150868,76.44407280755044,3.1491844458889573,40.70697477737928,Yes
177.26788295647253,114.81525326996511,65.0208030863398,40.967105337599264,0.9664483428775228,153.81222663194484,Yes
203.26930855268472,246.7707673502969,137.26543933721948,65.5173714524338,1.7689695082398393,85.10113185436856,Yes
4.976348678356846,392.4744712109694,13.928229632481148,26.023659798522935,9.87336158579546,113.08318795050761,No
153.6279174897843,252.72541080666736,34.97628743519188,15.949226254135828,4.4410355690661865,4.201831397272149,Yes
67.94873255938138,103.92143242566392,171.14745178115726,16.046261427122644,5.3187176650501655,6.886261714662911,No
193.55183712283497,253.60228123984453,45.43591140470298,7.049194564314465,8.736185287372153,89.16510996540323,Yes
52.309928701497434,215.9941518863422,167.408225048588,18.564670490124303,9.955689004906878,163.3310486403247,No
207.28132143073978,311.93815806045745,55.855217690882085,66.42193849889682,5.8271444934468155,177.04777574151305,Yes
116.02060389016123,42.792255530783365,128.57638201174154,88.16906118435081,8.124738210441716,17.341313519128043,Yes
281.01899662102034,304.4111610008112,138.8301147019662,81.41256855911618,3.2694102433667527,107.67262042020455,Yes
41.256283243797974,216.50663147044412,102.53095062901059,68.51343098744842,3.057439574472911,182.6459372558541,Yes
102.31990531507755,385.19680154359787,61.062135339346256,11.043186341110268,4.027037209945602,77.59455087957727,No
34.042056372176724,136.74886641547442,42.528875274219224,28.918744629594983,6.725072626736491,165.91316628567373,Yes
277.4080854835688,253.04875725357925,6.637870912485244,30.980687532246897,6.821916892550988,26.73913087988724,Yes
263.2018060142943,372.811242204007,60.78928024814476,24.99569463976212,3.152394346494508,187.07889793355974,No
77.38248831454668,41.0038911962717,130.6325581062566,51.50056597097231,1.3320992413662869,150.28466350626053,Yes
197.99521381025372,374.89139489458046,187.66096368969653,53.55538148796726,6.323962564655085,188.26687855738032,No
245.16666006036476,275.1542889203253,174.2408964526104,35.68859751711102,1.2832586218876452,135.3234467105013,No
166.5602434798387,27.13482364206876,153.21295530706053,35.3789158736436,5.7849250822933005,72.6807863998854,Yes
158.89517350680194,120.3854267787265,157.68946865065973,82.85555979060814,6.93422128056309,187.6362345049445,Yes
72.55568727013551,283.2688354581126,132.99698069519906,78.92928483196856,7.006114963944516,55.11335526183569,Yes
27.930830341769763,26.94024058750868,52.0573715132006,30.779583168074566,7.534721106595967,66.43450441234651,No
269.16472738599805,232.8681840705093,181.43900614116598,91.37884438732593,8.728594215656646,140.16168360034806,Yes
270.12541714899913,138.3532227811827,134.1464623811668,95.2815017002506,4.999589919647884,153.06325990507725,No
189.93043718198038,248.36620710699086,112.08812619608798,32.67425420300408,7.302491895295712,185.88069676983076,No
101.70893731461021,18.296813525005142,22.197893842696214,35.442494879305485,6.191727353658367,40.9604818112419,No
104.76287238379827,348.61472246095053,89.41110876128508,50.56341534219588,1.8663993979768256,159.5996070438448,Yes
217.7867036610718,389.3955876709588,92.07165424038526,94.11208125336735,0.2568964486940817,147.7092106793927,Yes
269.1330779857731,387.5511421142766,172.91272190453398,87.63194331423115,2.845413856769338,12.758911250719574,No
266.1259272795352,299.8607326971699,109.3296440375577,10.25679625835898,4.430337063376194,77.44462824204139,Yes
233.96266375728715,52.03449605225279,76.08010979408193,39.27307432714162,6.171059444286563,56.55309141201972,Yes
192.60949384628634,303.305278371609,195.36006570213186,55.33711897497719,8.499593305032054,60.89808487080608,Yes
25.24198949851465,9.834766583520604,22.144118665263136,50.313247255154,1.9624571670616564,196.58937591094016,No
48.48861422838413,8.849420611598902,84.50968566238892,19.38630679368927,1.255497898984771,128.55548269598557,No
269.56625655812377,129.4440876598165,8.404935034281058,85.88167711681547,9.634799474743275,143.5352315586999,No
181.928717897877,195.4572761618663,147.98082415338607,67.69407829968374,1.0804455937640711,195.32352746300182,Yes
2.7591154849888944,308.16296712311726,183.61531043983013,83.79083748518036,4.784910701071892,75.44035649152774,No
30.441462859809633,273.31815064260206,56.007465910097885,85.87642793494722,5.8556372879330185,160.3680336905612,Yes
199.05053073241675,178.36108255069934,171.66833535982417,74.83558536657398,5.413744209074382,86.90619266089908,Yes
1.518475153865606,109.45066651266634,58.44364609237955,43.92106012497173,0.860321570329432,173.90673436299596,No
48.2424154252496,398.84980006308444,182.15403232878305,61.054675501542455,0.5702691400361937,36.13150826226064,Yes
164.62013680997583,170.4725208943892,150.7923807193568,16.036540611974313,1.0548342746103567,189.53723541285592,No
207.568559307808,180.5548097318702,160.98135536828772,67.36454174749078,5.855876838726125,43.754341682175934,Yes
195.58837785078015,65.44952847666767,3.6013111200909,17.925325573928074,5.443448876343211,65.24410139618631,No
67.28079283816794,317.9238194999717,192.5620714148052,69.39495905101568,2.3374079203674425,151.2384468213561,Yes
213.65376640426075,277.47289031259544,145.33419841406464,22.959816075396866,6.377741418455916,78.75102831308133,No
71.17472624904002,88.30784511550416,60.95021907722666,11.755130015021997,8.200675020556494,121.64227535328934,No
97.61990944778032,32.952418246337075,165.8789329717694,16.52844901429574,0.41578959846593766,88.9147002138857,Yes
223.94742153540724,272.1997208298852,56.304239682985994,0.1992135219070268,4.981299435480424,148.47398741795638,Yes
194.8898697141644,261.8044857124541,174.5507679132256,71.87396178535302,6.893104121026903,45.66625047372217,Yes
254.76702314825337,109.30381079928372,22.516078082387402,73.24010490583791,2.5231192706968706,11.6915974473754,Yes
197.28386769010302,380.3454249001641,140.73719549215915,51.493334991325945,3.0777090529314908,59.98587949461325,No
170.49258100064148,60.4231567123601,108.13969532898207,16.13628010553837,6.136379029893838,94.86173297368606,No
28.102430348427742,172.93392041704075,19.306894039088164,8.355433751068976,8.979352934437369,33.60401043853572,Yes
110.31474091783005,377.44636806703954,48.37876565176779,1.912896643728701,8.099244203028993,70.95945793127774,Yes
79.56071030451764,167.8909267704489,2.480807255462958,16.57481769652207,5.831302190995835,79.99660365871371,Yes
73.19689301372507,255.41037906563423,93.75359309290117,89.08555349831467,7.3022171775724924,11.478368737654709,No
291.9031664257337,159.03775918511772,60.25305215200007,24.153684170168177,3.6482247020779868,116.66144963684091,Yes
117.92931740002813,109.68608093946801,119.67149685955177,35.42713272172156,6.409655280987577,176.8686855942575,No
267.613966553134,393.5910591839313,59.44756154172344,10.534548448133318,4.6618159112755695,30.348582590610484,No
189.34158779917885,163.7336025260172,59.98382230139694,22.236130474817028,1.8993613645756091,119.5616026803028,Yes
238.44339106249453,357.6396814716538,148.63863974632068,51.922457078020514,7.017382738772572,132.94784098216925,Yes
150.79112793155764,91.98184235643447,9.62856719567069,60.775268309565256,5.56464637348822,83.86693608385767,No
173.07116538790774,85.24188161003332,180.57899903839746,24.535231416621105,3.586215819535914,140.219517472854,No
147.75530814565917,12.453633153804544,170.45277487823628,5.773215922511721,9.113391900786308,82.1463086982024,Yes
58.57289633941335,260.666730150354,133.56093664528132,39.10328691273987,0.20934117826733267,100.92745759548698,Yes
216.7356345784516,147.41053748950446,118.64431402147686,23.420337092633414,3.1577315124949603,1.470608910885396,No
84.23170873225673,345.7432999358548,178.46049962793046,21.955392322980195,0.5688139777764656,138.34402282693776,No
7.294789929436152,189.28396267662288,37.066035905742886,95.98628027134552,7.6652731622162715,132.2685357889449,No
193.64168877215033,387.27737116588867,15.793832438165722,61.63004859257241,7.021074541137926,7.6801754652689125,No
53.13320382211468,74.21020628124846,47.90203398190762,55.68784431720959,3.31352218736317,73.65002147902662,No
282.1375753058743,347.44926718224434,158.91565574003806,41.57751035233219,6.75662902207073,195.80636815833347,No
286.1785731007762,310.6387411166967,6.934053345296665,42.89443334301443,3.9593722619594987,84.14731251372336,Yes
274.45931706613453,308.3687378576208,116.56136701669793,54.090500383808084,7.562537914224343,100.38908102636834,Yes
111.04761007663332,337.9132912467551,199.08750323826197,69.64298070361072,4.5418366273670605,181.98603163194372,No
4.6369849586602285,304.40959637719953,171.13921876750788,70.21460961818295,4.122797278316655,143.45237517315127,No
278.4955687763176,250.48812865256616,104.2891378087179,17.169390770544958,9.347299154883009,116.41402622484472,Yes
128.4552444951943,52.49795107295503,12.728181857328469,50.0112752076627,2.5087909989070023,159.5609362682145,Yes
289.99644571310085,13.010471796500767,166.27470287714198,41.195809503410196,1.2044733999656543,172.87325329119466,No
289.08599312677586,368.33913912627474,119.79570163544211,87.05269662693841,5.845431132594582,91.37761434745337,Yes
255.90283664020802,246.66012580829522,22.986599411913367,63.14189212183764,9.693218122841788,95.02167298636708,Yes
88.3346676208757,318.6149163904705,18.77145696467124,53.25040664159818,3.7783921372718665,77.21018713036716,No
115.52931858057758,192.60894060502002,181.92536388731847,11.539464217891737,0.6203676362878152,193.34122800369212,Yes
255.34100145505707,46.92327558495779,133.84005258761567,60.56378893234115,3.3930526730956743,139.43325085807007,Yes
95.0766015468833,50.074316881020174,165.8573598633511,11.720390568023342,5.059316543195584,16.644613241614458,Yes
50.847824005827746,274.22611489158857,175.79578005645345,33.720657556575205,1.619230066322137,172.5919246626037,Yes
167.04037873750505,172.12235795978506,114.35447040966444,14.284196481433186,6.58102218056492,96.11198816725361,No
280.8464322482343,80.20989068013469,103.48927035100826,69.20736470243689,9.977493890102005,13.750781284497492,No
208.8089390024919,196.63781869657475,86.08548206419803,20.62521138361526,4.517394759814438,109.94345103266221,No
171.01835102680948,25.683574830053637,63.38931755822386,39.1859373188026,3.5472855673021266,83.43285579514041,No
29.15294813123056,232.7885607657595,86.91919217174235,89.56747776187787,4.007041668344666,175.549880972525,Yes
184.50216800975093,107.59736177403907,154.77593114603127,20.431638339897027,1.1514617839520114,40.79892072187747,Yes
297.01615503127897,319.02364025487526,120.38468620302632,50.780506395877914,8.832736014262238,165.2929218984366,No
42.02520457095721,124.1447835694295,178.5046579909692,41.9271661166022,4.1482565552135195,111.53773823709055,Yes
155.49889570912103,182.08805963272047,88.67600287583754,1.8124041045729733,3.8727441142484134,10.92206064269381,No
263.21192157838664,4.648215963240254,121.4179157437508,79.27581135728128,6.596902729304743,194.36906026509692,No
222.23058532626132,28.978755117823553,126.26151061839775,6.904590631459973,4.420334209311235,102.52304882063999,No
209.10472229858038,156.99742256267393,118.3394324612651,47.42550209769536,6.482334688078461,58.1753708463165,No
210.7452251961328,191.9755338868494,140.52675461710328,56.06782949389499,0.6144629013078751,93.88136839785162,Yes
107.84734536592654,240.00821924772148,47.48669367496126,62.842645661458704,8.137233437222275,171.5715567034978,Yes
88.07755327934801,116.6650314837213,102.47275550915813,68.86316293078755,9.405039528794026,60.9806248770127,No
